time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21,
0.753383,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.032,30.879,-0.078,0.001,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496628,1.229651,0.352386,-0.000351,0.000629,0.000007,1,0.554844,1.127913,0.263005,-0.84163,-0.014964,0.539847,-0.000038,0.596059,0.826737,0.254511,-0.075748,-0.00098,0.009126,0.997085
0.763562,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.032,30.879,-0.078,0.001,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496628,1.229651,0.352386,-0.000351,0.000629,0.000007,1,0.554844,1.127913,0.263005,-0.84163,-0.014964,0.539847,-0.000038,0.596059,0.826737,0.254511,-0.075748,-0.00098,0.009126,0.997085
0.773713,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.032,30.879,-0.078,0.001,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496628,1.229651,0.352386,-0.000351,0.000629,0.000007,1,0.554844,1.127913,0.263005,-0.84163,-0.014964,0.539847,-0.000038,0.596059,0.826737,0.254511,-0.075748,-0.00098,0.009126,0.997085
0.783852,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.032,30.879,-0.078,0.001,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496628,1.229645,0.352383,-0.000349,0.000632,0.000004,1,0.554841,1.127914,0.263003,-0.841633,-0.015048,0.539841,-0.000058,0.596063,0.826738,0.254512,-0.075738,-0.000978,0.009133,0.997086
0.794029,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496626,1.229649,0.352383,-0.00035,0.000633,-0.000001,1,0.554849,1.127912,0.263003,-0.841635,-0.015027,0.539837,-0.000034,0.596095,0.826748,0.254526,-0.075745,-0.000958,0.009132,0.997085
0.804212,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496626,1.229649,0.352383,-0.00035,0.000633,-0.000001,1,0.554849,1.127912,0.263003,-0.841635,-0.015027,0.539837,-0.000034,0.596095,0.826748,0.254526,-0.075745,-0.000958,0.009132,0.997085
0.814469,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496624,1.229647,0.352385,-0.000353,0.00064,0.000004,1,0.554848,1.127914,0.263009,-0.841647,-0.015047,0.539818,-0.000044,0.596068,0.826735,0.254509,-0.075733,-0.000985,0.009126,0.997086
0.824625,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.026,-0.042,0.048,-0.036,0.348,0.356,0.349,0.36,0.496631,1.229648,0.352382,-0.000351,0.000638,0.000003,1,0.554848,1.127913,0.263006,-0.841643,-0.015058,0.539824,-0.000052,0.596068,0.826734,0.254508,-0.075732,-0.000981,0.00913,0.997086
0.834769,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.356,0.349,0.36,0.496631,1.229648,0.352382,-0.000351,0.000638,0.000003,1,0.554848,1.127913,0.263006,-0.841643,-0.015058,0.539824,-0.000052,0.596068,0.826734,0.254508,-0.075732,-0.000981,0.00913,0.997086
0.84496,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.356,0.349,0.36,0.496628,1.229649,0.352381,-0.000353,0.00064,0.000004,1,0.554851,1.127914,0.263005,-0.84164,-0.015067,0.539829,-0.000038,0.596094,0.826742,0.254523,-0.075746,-0.000952,0.009131,0.997085
0.855182,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.356,0.349,0.36,0.496631,1.229646,0.352385,-0.00035,0.000637,-0.000006,1,0.554846,1.127912,0.263005,-0.841656,-0.015024,0.539805,-0.000037,0.59606,0.826738,0.254509,-0.075731,-0.000981,0.00913,0.997086
0.865323,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.356,0.349,0.36,0.496626,1.229648,0.352387,-0.000351,0.000635,0.000002,1,0.554845,1.127911,0.263008,-0.841643,-0.015066,0.539825,-0.000062,0.596059,0.826738,0.254511,-0.075739,-0.000983,0.009136,0.997085
0.87552,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496626,1.229648,0.352387,-0.000351,0.000635,0.000002,1,0.554845,1.127911,0.263008,-0.841643,-0.015066,0.539825,-0.000062,0.596059,0.826738,0.254511,-0.075739,-0.000983,0.009136,0.997085
0.885701,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496635,1.229647,0.352382,-0.000348,0.000636,0.000002,1,0.554849,1.127911,0.263008,-0.841663,-0.015058,0.539793,-0.000043,0.596056,0.826734,0.25451,-0.075749,-0.00098,0.009136,0.997085
0.895858,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496635,1.229647,0.352382,-0.000348,0.000636,0.000002,1,0.554849,1.127911,0.263008,-0.841663,-0.015058,0.539793,-0.000043,0.596056,0.826734,0.25451,-0.075749,-0.00098,0.009136,0.997085
0.906047,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496634,1.22965,0.352382,-0.000346,0.000639,0.000007,1,0.554845,1.127912,0.263004,-0.841637,-0.015061,0.539834,-0.000033,0.596062,0.826741,0.254505,-0.075739,-0.000992,0.009126,0.997086
0.916289,2,0,0,2,-0.04,-0.047,-0.057,-0.049,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496634,1.22965,0.352382,-0.000346,0.000639,0.000007,1,0.554845,1.127912,0.263004,-0.841637,-0.015061,0.539834,-0.000033,0.596062,0.826741,0.254505,-0.075739,-0.000992,0.009126,0.997086
0.926471,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496631,1.229651,0.352386,-0.000349,0.000627,0.000007,1,0.554847,1.127914,0.26301,-0.84165,-0.015099,0.539812,-0.000058,0.596088,0.826744,0.254523,-0.075748,-0.000951,0.009123,0.997085
0.936619,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496631,1.229643,0.352383,-0.000352,0.000638,0.000012,1,0.554841,1.127906,0.263006,-0.841656,-0.015088,0.539804,-0.000057,0.596058,0.826736,0.254505,-0.075742,-0.000977,0.009129,0.997085
0.946774,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496631,1.229643,0.352383,-0.000352,0.000638,0.000012,1,0.554841,1.127906,0.263006,-0.841656,-0.015088,0.539804,-0.000057,0.596058,0.826736,0.254505,-0.075742,-0.000977,0.009129,0.997085
0.956957,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.043,30.882,-0.081,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496629,1.229646,0.352385,-0.000355,0.000634,0.000007,1,0.554841,1.127909,0.263002,-0.841663,-0.01507,0.539793,-0.000065,0.596056,0.826739,0.254507,-0.075739,-0.000977,0.009133,0.997085
0.967205,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496627,1.229645,0.352387,-0.000355,0.000638,0.000006,1,0.554846,1.127911,0.263014,-0.841664,-0.01505,0.539792,-0.000054,0.596064,0.826743,0.254508,-0.075737,-0.000978,0.009129,0.997086
0.977396,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.496627,1.229645,0.352387,-0.000355,0.000638,0.000006,1,0.554846,1.127911,0.263014,-0.841664,-0.01505,0.539792,-0.000054,0.596064,0.826743,0.254508,-0.075737,-0.000978,0.009129,0.997086
0.987556,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.49663,1.229643,0.352383,-0.000357,0.000645,0.000001,1,0.554847,1.127908,0.263008,-0.841642,-0.015031,0.539827,-0.000066,0.596061,0.826742,0.254507,-0.075727,-0.000986,0.009135,0.997086
0.997713,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.04,0.041,-0.037,0.348,0.345,0.366,0.353,0.49663,1.229643,0.352383,-0.000357,0.000645,0.000001,1,0.554847,1.127908,0.263008,-0.841642,-0.015031,0.539827,-0.000066,0.596061,0.826742,0.254507,-0.075727,-0.000986,0.009135,0.997086
1.007885,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.348,0.345,0.366,0.353,0.496626,1.229646,0.352383,-0.000359,0.000637,0.000004,1,0.554841,1.127908,0.263005,-0.841671,-0.015041,0.539781,-0.000039,0.596054,0.826741,0.254512,-0.075743,-0.000972,0.00914,0.997085
1.018043,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.348,0.345,0.366,0.353,0.496628,1.229648,0.352382,-0.000357,0.000639,-0.000001,1,0.55484,1.127909,0.263005,-0.841648,-0.015073,0.539816,-0.000022,0.59606,0.826739,0.254512,-0.07574,-0.000988,0.009131,0.997085
1.028245,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.348,0.345,0.366,0.353,0.49663,1.229649,0.352384,-0.000357,0.000642,0.000009,1,0.554846,1.127914,0.263003,-0.841632,-0.015097,0.539841,-0.000043,0.596059,0.826744,0.254512,-0.075737,-0.000984,0.009129,0.997086
1.038437,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.348,0.345,0.366,0.353,0.49663,1.229649,0.352384,-0.000357,0.000642,0.000009,1,0.554846,1.127914,0.263003,-0.841632,-0.015097,0.539841,-0.000043,0.596059,0.826744,0.254512,-0.075737,-0.000984,0.009129,0.997086
1.048558,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496628,1.229649,0.352389,-0.000347,0.000635,0.000013,1,0.554845,1.127912,0.263005,-0.841631,-0.015088,0.539843,-0.000041,0.596058,0.826745,0.254507,-0.075735,-0.000983,0.009132,0.997086
1.05871,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496628,1.229649,0.352389,-0.000347,0.000635,0.000013,1,0.554845,1.127912,0.263005,-0.841631,-0.015088,0.539843,-0.000041,0.596058,0.826745,0.254507,-0.075735,-0.000983,0.009132,0.997086
1.06887,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496625,1.229649,0.352382,-0.000354,0.000638,0.000007,1,0.55484,1.127913,0.263004,-0.841636,-0.015059,0.539835,-0.000051,0.596087,0.826747,0.254528,-0.075748,-0.000951,0.009135,0.997085
1.079039,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496625,1.229648,0.352384,-0.000352,0.000638,0.000011,1,0.554837,1.127912,0.263007,-0.841627,-0.015064,0.539848,-0.000027,0.596058,0.826743,0.254512,-0.075744,-0.000979,0.009132,0.997085
1.089193,2,0,0,2,-0.04,-0.046,-0.059,-0.052,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496625,1.229648,0.352384,-0.000352,0.000638,0.000011,1,0.554837,1.127912,0.263007,-0.841627,-0.015064,0.539848,-0.000027,0.596058,0.826743,0.254512,-0.075744,-0.000979,0.009132,0.997085
1.099367,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.49662,1.22965,0.352386,-0.000357,0.000637,0.00001,1,0.55485,1.127913,0.263006,-0.841633,-0.015059,0.53984,-0.000034,0.59606,0.826742,0.254513,-0.075751,-0.000983,0.009134,0.997084
1.109574,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496625,1.229647,0.352386,-0.000354,0.000634,0.000007,1,0.554837,1.127911,0.263006,-0.841643,-0.015007,0.539825,-0.000047,0.596059,0.826743,0.254519,-0.075751,-0.000973,0.009139,0.997084
1.119758,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496625,1.229647,0.352386,-0.000354,0.000634,0.000007,1,0.554837,1.127911,0.263006,-0.841643,-0.015007,0.539825,-0.000047,0.596059,0.826743,0.254519,-0.075751,-0.000973,0.009139,0.997084
1.129935,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.039,30.878,-0.087,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496626,1.229651,0.352384,-0.000349,0.000639,0.000009,1,0.554839,1.127915,0.263005,-0.841641,-0.015059,0.539828,-0.000055,0.596055,0.826743,0.254516,-0.075742,-0.000966,0.009139,0.997085
1.140105,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496626,1.229651,0.352384,-0.000349,0.000639,0.000009,1,0.554839,1.127915,0.263005,-0.841641,-0.015059,0.539828,-0.000055,0.596055,0.826743,0.254516,-0.075742,-0.000966,0.009139,0.997085
1.150274,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496622,1.22965,0.352389,-0.000344,0.000633,0.00001,1,0.554843,1.127915,0.263009,-0.841639,-0.015084,0.539829,-0.000039,0.59606,0.826742,0.254518,-0.075753,-0.000969,0.009142,0.997084
1.160453,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496628,1.22965,0.352384,-0.000343,0.000636,0.000009,1,0.554838,1.12791,0.263,-0.841645,-0.015049,0.539822,-0.000036,0.596087,0.826748,0.254528,-0.075759,-0.000951,0.009145,0.997084
1.170638,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.042,0.045,-0.033,0.342,0.356,0.346,0.366,0.496628,1.22965,0.352384,-0.000343,0.000636,0.000009,1,0.554838,1.12791,0.263,-0.841645,-0.015049,0.539822,-0.000036,0.596087,0.826748,0.254528,-0.075759,-0.000951,0.009145,0.997084
1.180769,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.342,0.356,0.346,0.366,0.496624,1.229646,0.352383,-0.000355,0.00064,0.000011,1,0.554841,1.127909,0.263003,-0.841663,-0.015017,0.539794,-0.000018,0.596091,0.826748,0.254528,-0.075757,-0.000942,0.009145,0.997084
1.190941,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.342,0.356,0.346,0.366,0.496627,1.229648,0.352384,-0.000356,0.000642,0.000002,1,0.554843,1.127909,0.263004,-0.841645,-0.01503,0.539822,-0.000044,0.596092,0.82675,0.25453,-0.075754,-0.000949,0.009149,0.997084
1.201103,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.342,0.356,0.346,0.366,0.496627,1.229648,0.352384,-0.000356,0.000642,0.000002,1,0.554843,1.127909,0.263004,-0.841645,-0.01503,0.539822,-0.000044,0.596092,0.82675,0.25453,-0.075754,-0.000949,0.009149,0.997084
1.211279,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.342,0.356,0.346,0.366,0.496622,1.229648,0.352384,-0.000366,0.000635,0.00001,1,0.554846,1.127912,0.263005,-0.841643,-0.015031,0.539826,-0.000051,0.596092,0.82675,0.254533,-0.075753,-0.000946,0.009136,0.997084
1.221461,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496625,1.229647,0.352384,-0.00035,0.000637,0.000005,1,0.554846,1.127916,0.263007,-0.841645,-0.015056,0.539821,-0.000056,0.59609,0.826745,0.254533,-0.075753,-0.000949,0.009143,0.997084
1.231646,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496625,1.229647,0.352384,-0.00035,0.000637,0.000005,1,0.554846,1.127916,0.263007,-0.841645,-0.015056,0.539821,-0.000056,0.59609,0.826745,0.254533,-0.075753,-0.000949,0.009143,0.997084
1.241791,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.49662,1.229648,0.352387,-0.000354,0.00064,0.000011,1,0.554847,1.12791,0.263004,-0.84165,-0.015053,0.539814,-0.000044,0.596087,0.826748,0.25453,-0.075763,-0.000946,0.009146,0.997083
1.251987,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.49662,1.229648,0.352387,-0.000354,0.00064,0.000011,1,0.554847,1.12791,0.263004,-0.84165,-0.015053,0.539814,-0.000044,0.596087,0.826748,0.25453,-0.075763,-0.000946,0.009146,0.997083
1.262189,2,0,0,2,-0.039,-0.044,-0.059,-0.05,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.49662,1.229648,0.352387,-0.000354,0.00064,0.000011,1,0.554847,1.12791,0.263004,-0.84165,-0.015053,0.539814,-0.000044,0.596087,0.826748,0.25453,-0.075763,-0.000946,0.009146,0.997083
1.272485,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496625,1.229649,0.352387,-0.00035,0.000635,0.00001,1,0.554846,1.127911,0.263,-0.841635,-0.015055,0.539836,-0.000046,0.596091,0.82675,0.254529,-0.075751,-0.000942,0.009141,0.997084
1.282802,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496629,1.22965,0.352385,-0.00035,0.000634,0.000006,1,0.554842,1.127912,0.263003,-0.841646,-0.015054,0.53982,-0.000054,0.596087,0.82675,0.254534,-0.075753,-0.00095,0.009137,0.997084
1.293039,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496629,1.22965,0.352385,-0.00035,0.000634,0.000006,1,0.554842,1.127912,0.263003,-0.841646,-0.015054,0.53982,-0.000054,0.596087,0.82675,0.254534,-0.075753,-0.00095,0.009137,0.997084
1.303272,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.032,30.883,-0.081,-0.008,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496618,1.229646,0.352387,-0.000345,0.000631,0.000019,1,0.554852,1.127909,0.263007,-0.841662,-0.015062,0.539794,-0.000029,0.59609,0.82675,0.254533,-0.075765,-0.000947,0.009136,0.997083
1.313476,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496618,1.229646,0.352387,-0.000345,0.000631,0.000019,1,0.554852,1.127909,0.263007,-0.841662,-0.015062,0.539794,-0.000029,0.59609,0.82675,0.254533,-0.075765,-0.000947,0.009136,0.997083
1.323659,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496627,1.22965,0.352382,-0.000344,0.000645,0.000011,1,0.554859,1.127909,0.26301,-0.841685,-0.015067,0.539758,-0.000042,0.596088,0.826744,0.25453,-0.075761,-0.000945,0.00914,0.997084
1.333816,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496629,1.22965,0.352383,-0.000352,0.000639,0.000001,1,0.554846,1.127909,0.263005,-0.841662,-0.015041,0.539796,-0.000057,0.596097,0.82675,0.254528,-0.075752,-0.000959,0.009143,0.997084
1.343987,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.036,0.045,-0.036,0.335,0.351,0.366,0.363,0.496629,1.22965,0.352383,-0.000352,0.000639,0.000001,1,0.554846,1.127909,0.263005,-0.841662,-0.015041,0.539796,-0.000057,0.596097,0.82675,0.254528,-0.075752,-0.000959,0.009143,0.997084
1.354183,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.335,0.351,0.366,0.363,0.496627,1.229648,0.352384,-0.000352,0.000635,0.000007,1,0.554843,1.12791,0.263004,-0.841638,-0.015042,0.539833,-0.000039,0.596093,0.826744,0.254531,-0.075757,-0.000947,0.00914,0.997084
1.364402,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.335,0.351,0.366,0.363,0.496628,1.229649,0.352384,-0.000356,0.000642,0.000015,1,0.55485,1.127915,0.263006,-0.841643,-0.015033,0.539825,-0.000048,0.596095,0.826749,0.254528,-0.075749,-0.000949,0.009138,0.997085
1.374569,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.335,0.351,0.366,0.363,0.496628,1.229649,0.352384,-0.000356,0.000642,0.000015,1,0.55485,1.127915,0.263006,-0.841643,-0.015033,0.539825,-0.000048,0.596095,0.826749,0.254528,-0.075749,-0.000949,0.009138,0.997085
1.384764,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.335,0.351,0.366,0.363,0.496625,1.229645,0.352386,-0.000357,0.000638,0.000006,1,0.554847,1.127909,0.26301,-0.84164,-0.015085,0.539829,-0.000073,0.59609,0.826747,0.254526,-0.075752,-0.000945,0.009137,0.997084
1.394964,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496629,1.229648,0.352387,-0.000347,0.000639,0.000004,1,0.554851,1.127908,0.263007,-0.841657,-0.015058,0.539803,-0.000068,0.596093,0.826742,0.254534,-0.075748,-0.000936,0.009144,0.997085
1.405159,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496629,1.229648,0.352387,-0.000347,0.000639,0.000004,1,0.554851,1.127908,0.263007,-0.841657,-0.015058,0.539803,-0.000068,0.596093,0.826742,0.254534,-0.075748,-0.000936,0.009144,0.997085
1.415366,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496625,1.229651,0.352386,-0.000348,0.00063,0.000002,1,0.554845,1.127911,0.263005,-0.841643,-0.015054,0.539824,-0.00005,0.596093,0.826747,0.254531,-0.075755,-0.000941,0.009149,0.997084
1.425551,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496626,1.229646,0.352383,-0.000353,0.000639,-0.000002,1,0.554839,1.127908,0.263008,-0.841646,-0.015067,0.539819,-0.000043,0.596095,0.826751,0.254531,-0.075754,-0.000946,0.009148,0.997084
1.435697,2,0,0,2,-0.04,-0.047,-0.059,-0.049,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496626,1.229646,0.352383,-0.000353,0.000639,-0.000002,1,0.554839,1.127908,0.263008,-0.841646,-0.015067,0.539819,-0.000043,0.596095,0.826751,0.254531,-0.075754,-0.000946,0.009148,0.997084
1.445872,2,0,0,2,-0.04,-0.046,-0.06,-0.059,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496626,1.229646,0.352383,-0.000353,0.000639,-0.000002,1,0.554839,1.127908,0.263008,-0.841646,-0.015067,0.539819,-0.000043,0.596095,0.826751,0.254531,-0.075754,-0.000946,0.009148,0.997084
1.456071,2,0,0,2,-0.04,-0.046,-0.06,-0.059,-0.035,30.878,-0.08,-0.005,-0.028,-0.04,0.041,-0.037,0.344,0.359,0.351,0.367,0.496629,1.229648,0.352385,-0.000346,0.000635,0.000009,1,0.554846,1.127911,0.263012,-0.841662,-0.015058,0.539795,-0.000052,0.596092,0.826746,0.254525,-0.075741,-0.000946,0.009153,0.997085
